label,image
0,images/train/angry/1090.jpg
0,images/train/angry/7007.jpg
0,images/validation/angry/35753.jpg
0,images/train/angry/9565.jpg
0,images/validation/angry/13279.jpg
0,images/validation/angry/18994.jpg
0,images/validation/angry/35828.jpg
0,images/validation/angry/30490.jpg
0,images/train/angry/20391.jpg
0,images/validation/angry/14821.jpg
0,images/train/angry/35485.jpg
0,images/validation/angry/13376.jpg
0,images/train/angry/23005.jpg
0,images/train/angry/30847.jpg
0,images/train/angry/17020.jpg
0,images/train/angry/27847.jpg
0,images/train/angry/4435.jpg
0,images/train/angry/3373.jpg
0,images/train/angry/1448.jpg
0,images/train/angry/20033.jpg
0,images/validation/angry/30260.jpg
0,images/validation/angry/35681.jpg
0,images/train/angry/32601.jpg
0,images/train/angry/24593.jpg
0,images/train/angry/26846.jpg
0,images/validation/angry/18459.jpg
0,images/validation/angry/32281.jpg
0,images/validation/angry/20290.jpg
0,images/train/angry/28518.jpg
0,images/train/angry/496.jpg
0,images/train/angry/7222.jpg
0,images/train/angry/24265.jpg
0,images/train/angry/7620.jpg
0,images/train/angry/6940.jpg
0,images/train/angry/2830.jpg
0,images/train/angry/3482.jpg
0,images/train/angry/18912.jpg
0,images/train/angry/22653.jpg
0,images/train/angry/35821.jpg
0,images/train/angry/17591.jpg
0,images/validation/angry/28300.jpg
0,images/train/angry/470.jpg
0,images/train/angry/17527.jpg
0,images/train/angry/1051.jpg
0,images/train/angry/29507.jpg
0,images/train/angry/35020.jpg
0,images/train/angry/28004.jpg
0,images/train/angry/27346.jpg
0,images/validation/angry/10052.jpg
0,images/validation/angry/35162.jpg
0,images/train/angry/7134.jpg
0,images/train/angry/1160.jpg
0,images/train/angry/26719.jpg
0,images/train/angry/24846.jpg
0,images/validation/angry/2484.jpg
0,images/validation/angry/9884.jpg
0,images/train/angry/10939.jpg
0,images/train/angry/7504.jpg
0,images/train/angry/11386.jpg
0,images/validation/angry/28560.jpg
0,images/validation/angry/4324.jpg
0,images/validation/angry/16233.jpg
0,images/train/angry/28675.jpg
0,images/train/angry/1806.jpg
0,images/validation/angry/6075.jpg
0,images/train/angry/35168.jpg
0,images/train/angry/21919.jpg
0,images/validation/angry/30085.jpg
0,images/validation/angry/26725.jpg
0,images/train/angry/19765.jpg
0,images/train/angry/5702.jpg
0,images/validation/angry/20673.jpg
0,images/train/angry/23840.jpg
0,images/train/angry/32596.jpg
0,images/train/angry/19059.jpg
0,images/validation/angry/33450.jpg
0,images/train/angry/2814.jpg
0,images/train/angry/25374.jpg
0,images/validation/angry/4670.jpg
0,images/train/angry/1513.jpg
0,images/train/angry/7918.jpg
0,images/train/angry/22059.jpg
0,images/train/angry/13418.jpg
0,images/train/angry/27470.jpg
0,images/validation/angry/13599.jpg
0,images/train/angry/26745.jpg
0,images/train/angry/12971.jpg
0,images/train/angry/15278.jpg
0,images/train/angry/971.jpg
0,images/validation/angry/3370.jpg
0,images/train/angry/13961.jpg
0,images/validation/angry/38.jpg
0,images/train/angry/8245.jpg
0,images/train/angry/12310.jpg
0,images/train/angry/30967.jpg
0,images/train/angry/30852.jpg
0,images/validation/angry/29929.jpg
0,images/validation/angry/17705.jpg
0,images/train/angry/34512.jpg
0,images/train/angry/18478.jpg
0,images/train/angry/9461.jpg
0,images/train/angry/11460.jpg
0,images/train/angry/21864.jpg
0,images/train/angry/20799.jpg
0,images/train/angry/15404.jpg
0,images/train/angry/23809.jpg
0,images/validation/angry/22695.jpg
0,images/train/angry/33597.jpg
0,images/validation/angry/18380.jpg
0,images/train/angry/7924.jpg
0,images/train/angry/15903.jpg
0,images/validation/angry/13059.jpg
0,images/validation/angry/21371.jpg
0,images/validation/angry/19832.jpg
0,images/train/angry/1204.jpg
0,images/validation/angry/35059.jpg
0,images/train/angry/8772.jpg
0,images/train/angry/25227.jpg
0,images/train/angry/23579.jpg
0,images/train/angry/35483.jpg
0,images/train/angry/32306.jpg
0,images/validation/angry/19292.jpg
0,images/train/angry/16232.jpg
0,images/train/angry/421.jpg
0,images/train/angry/4678.jpg
0,images/validation/angry/12810.jpg
0,images/validation/angry/30944.jpg
0,images/train/angry/15739.jpg
0,images/train/angry/17262.jpg
0,images/train/angry/9553.jpg
0,images/validation/angry/8001.jpg
0,images/train/angry/34896.jpg
0,images/validation/angry/6365.jpg
0,images/train/angry/16009.jpg
0,images/validation/angry/21135.jpg
0,images/train/angry/15080.jpg
0,images/train/angry/765.jpg
0,images/train/angry/5414.jpg
0,images/validation/angry/9059.jpg
0,images/train/angry/464.jpg
0,images/validation/angry/17228.jpg
0,images/train/angry/1255.jpg
0,images/train/angry/32181.jpg
0,images/train/angry/5587.jpg
0,images/train/angry/19299.jpg
0,images/validation/angry/10336.jpg
0,images/train/angry/19394.jpg
0,images/train/angry/9275.jpg
0,images/validation/angry/9156.jpg
0,images/train/angry/26755.jpg
0,images/train/angry/17239.jpg
0,images/train/angry/30797.jpg
0,images/train/angry/10988.jpg
0,images/train/angry/21310.jpg
0,images/train/angry/10207.jpg
0,images/train/angry/32578.jpg
0,images/train/angry/9950.jpg
0,images/train/angry/35849.jpg
0,images/train/angry/15345.jpg
0,images/train/angry/21220.jpg
0,images/train/angry/26681.jpg
0,images/train/angry/12443.jpg
0,images/validation/angry/28620.jpg
0,images/validation/angry/33829.jpg
0,images/train/angry/24194.jpg
0,images/train/angry/31749.jpg
0,images/train/angry/15689.jpg
0,images/train/angry/27924.jpg
0,images/train/angry/35037.jpg
0,images/train/angry/33206.jpg
0,images/train/angry/4727.jpg
0,images/train/angry/35309.jpg
0,images/train/angry/25704.jpg
0,images/train/angry/29499.jpg
0,images/train/angry/21396.jpg
0,images/validation/angry/4751.jpg
0,images/validation/angry/25778.jpg
0,images/train/angry/33187.jpg
0,images/train/angry/883.jpg
0,images/train/angry/14511.jpg
0,images/validation/angry/18949.jpg
0,images/train/angry/14416.jpg
0,images/train/angry/22148.jpg
0,images/train/angry/3916.jpg
0,images/validation/angry/9862.jpg
0,images/train/angry/23834.jpg
0,images/train/angry/28860.jpg
0,images/train/angry/16933.jpg
0,images/train/angry/34698.jpg
0,images/train/angry/33777.jpg
0,images/train/angry/32709.jpg
0,images/train/angry/11379.jpg
0,images/validation/angry/26886.jpg
0,images/train/angry/509.jpg
0,images/train/angry/29041.jpg
0,images/train/angry/10821.jpg
0,images/train/angry/11206.jpg
0,images/train/angry/21321.jpg
0,images/train/angry/2191.jpg
0,images/train/angry/24147.jpg
0,images/train/angry/9798.jpg
0,images/train/angry/27668.jpg
0,images/train/angry/27674.jpg
0,images/train/angry/25712.jpg
0,images/train/angry/6282.jpg
0,images/train/angry/12231.jpg
0,images/train/angry/33379.jpg
0,images/validation/angry/15897.jpg
0,images/train/angry/13499.jpg
0,images/train/angry/2181.jpg
0,images/train/angry/21505.jpg
0,images/train/angry/13742.jpg
0,images/validation/angry/30059.jpg
0,images/train/angry/16741.jpg
0,images/validation/angry/2668.jpg
0,images/train/angry/31794.jpg
0,images/train/angry/35700.jpg
0,images/train/angry/33447.jpg
0,images/train/angry/11825.jpg
0,images/train/angry/28946.jpg
0,images/validation/angry/27284.jpg
0,images/train/angry/32600.jpg
0,images/validation/angry/19152.jpg
0,images/train/angry/30834.jpg
0,images/train/angry/18403.jpg
0,images/validation/angry/26267.jpg
0,images/train/angry/15273.jpg
0,images/train/angry/15330.jpg
0,images/train/angry/4638.jpg
0,images/train/angry/16670.jpg
0,images/train/angry/16114.jpg
0,images/train/angry/26729.jpg
0,images/train/angry/20877.jpg
0,images/train/angry/18315.jpg
0,images/train/angry/1903.jpg
0,images/train/angry/5191.jpg
0,images/train/angry/12034.jpg
0,images/train/angry/25883.jpg
0,images/train/angry/28894.jpg
0,images/train/angry/18621.jpg
0,images/train/angry/19236.jpg
0,images/train/angry/11118.jpg
0,images/validation/angry/11096.jpg
0,images/train/angry/27192.jpg
0,images/train/angry/34380.jpg
0,images/validation/angry/7409.jpg
0,images/validation/angry/29554.jpg
0,images/train/angry/28406.jpg
0,images/train/angry/7838.jpg
0,images/train/angry/18928.jpg
0,images/validation/angry/3870.jpg
0,images/train/angry/34381.jpg
0,images/validation/angry/13890.jpg
0,images/train/angry/28354.jpg
0,images/train/angry/17050.jpg
0,images/train/angry/28146.jpg
0,images/train/angry/21728.jpg
0,images/validation/angry/5810.jpg
0,images/train/angry/6697.jpg
0,images/train/angry/11534.jpg
0,images/train/angry/29450.jpg
0,images/train/angry/12469.jpg
0,images/validation/angry/20222.jpg
0,images/train/angry/27590.jpg
0,images/train/angry/18417.jpg
0,images/validation/angry/19140.jpg
0,images/train/angry/17569.jpg
0,images/train/angry/15325.jpg
0,images/validation/angry/22810.jpg
0,images/train/angry/27150.jpg
0,images/train/angry/2708.jpg
0,images/train/angry/16312.jpg
0,images/validation/angry/11841.jpg
0,images/train/angry/31152.jpg
0,images/train/angry/1242.jpg
0,images/validation/angry/7668.jpg
0,images/train/angry/34222.jpg
0,images/train/angry/20820.jpg
0,images/train/angry/15557.jpg
0,images/train/angry/25721.jpg
0,images/train/angry/28225.jpg
0,images/train/angry/22514.jpg
0,images/train/angry/13256.jpg
0,images/validation/angry/1460.jpg
0,images/train/angry/5067.jpg
0,images/train/angry/35012.jpg
0,images/train/angry/25663.jpg
0,images/validation/angry/966.jpg
0,images/validation/angry/24959.jpg
0,images/train/angry/16885.jpg
0,images/train/angry/32945.jpg
0,images/train/angry/24961.jpg
0,images/train/angry/28733.jpg
0,images/train/angry/169.jpg
0,images/train/angry/9505.jpg
0,images/train/angry/2024.jpg
0,images/train/angry/13182.jpg
0,images/train/angry/25511.jpg
0,images/train/angry/31222.jpg
0,images/validation/angry/13057.jpg
0,images/train/angry/6491.jpg
0,images/train/angry/6115.jpg
0,images/validation/angry/65.jpg
0,images/train/angry/19327.jpg
0,images/validation/angry/6088.jpg
0,images/train/angry/34177.jpg
0,images/validation/angry/2006.jpg
0,images/train/angry/19541.jpg
0,images/train/angry/10359.jpg
0,images/train/angry/10388.jpg
0,images/train/angry/6244.jpg
0,images/train/angry/1015.jpg
0,images/train/angry/34166.jpg
0,images/train/angry/18560.jpg
0,images/train/angry/8320.jpg
0,images/train/angry/18189.jpg
0,images/train/angry/24132.jpg
0,images/train/angry/35800.jpg
0,images/validation/angry/7811.jpg
0,images/train/angry/34283.jpg
0,images/train/angry/14453.jpg
0,images/train/angry/2711.jpg
0,images/train/angry/2288.jpg
0,images/train/angry/18399.jpg
0,images/train/angry/23586.jpg
0,images/train/angry/8358.jpg
0,images/train/angry/17179.jpg
0,images/validation/angry/19060.jpg
0,images/validation/angry/11613.jpg
0,images/train/angry/14679.jpg
0,images/train/angry/27612.jpg
0,images/train/angry/5392.jpg
0,images/train/angry/11117.jpg
0,images/train/angry/24345.jpg
0,images/train/angry/24014.jpg
0,images/train/angry/2567.jpg
0,images/train/angry/22016.jpg
0,images/train/angry/15662.jpg
0,images/train/angry/4808.jpg
0,images/validation/angry/24992.jpg
0,images/train/angry/16414.jpg
0,images/train/angry/13452.jpg
0,images/train/angry/10401.jpg
0,images/train/angry/28123.jpg
0,images/train/angry/35278.jpg
0,images/train/angry/6765.jpg
0,images/train/angry/11572.jpg
0,images/train/angry/12874.jpg
0,images/train/angry/26168.jpg
0,images/train/angry/31500.jpg
0,images/train/angry/23551.jpg
0,images/train/angry/2165.jpg
0,images/train/angry/35722.jpg
0,images/validation/angry/31138.jpg
0,images/train/angry/17659.jpg
0,images/train/angry/20331.jpg
0,images/train/angry/4491.jpg
0,images/train/angry/22285.jpg
0,images/train/angry/18829.jpg
0,images/train/angry/3801.jpg
0,images/train/angry/4817.jpg
0,images/train/angry/17332.jpg
0,images/train/angry/1490.jpg
0,images/train/angry/4496.jpg
0,images/validation/angry/21374.jpg
0,images/train/angry/31310.jpg
0,images/train/angry/30930.jpg
0,images/train/angry/2976.jpg
0,images/train/angry/8633.jpg
0,images/train/angry/7578.jpg
0,images/validation/angry/18376.jpg
0,images/train/angry/21509.jpg
0,images/train/angry/16657.jpg
0,images/validation/angry/12808.jpg
0,images/train/angry/14338.jpg
0,images/train/angry/2859.jpg
0,images/train/angry/13094.jpg
0,images/train/angry/22660.jpg
0,images/train/angry/34918.jpg
0,images/train/angry/17823.jpg
0,images/validation/angry/5434.jpg
0,images/train/angry/1102.jpg
0,images/validation/angry/30273.jpg
0,images/validation/angry/34592.jpg
0,images/train/angry/28418.jpg
0,images/train/angry/16484.jpg
0,images/train/angry/34750.jpg
0,images/train/angry/11113.jpg
0,images/train/angry/35093.jpg
0,images/train/angry/9019.jpg
0,images/train/angry/31648.jpg
0,images/validation/angry/20328.jpg
0,images/train/angry/13224.jpg
0,images/train/angry/18368.jpg
0,images/train/angry/18680.jpg
0,images/train/angry/3080.jpg
0,images/train/angry/5304.jpg
0,images/validation/angry/35439.jpg
0,images/train/angry/23309.jpg
0,images/train/angry/24566.jpg
0,images/train/angry/10592.jpg
0,images/train/angry/31888.jpg
0,images/validation/angry/14945.jpg
0,images/train/angry/1221.jpg
0,images/train/angry/34305.jpg
0,images/train/angry/835.jpg
0,images/train/angry/24430.jpg
0,images/validation/angry/20227.jpg
0,images/validation/angry/31609.jpg
0,images/train/angry/23106.jpg
0,images/train/angry/13680.jpg
0,images/validation/angry/1717.jpg
0,images/train/angry/9916.jpg
0,images/train/angry/30887.jpg
0,images/train/angry/5496.jpg
0,images/train/angry/33044.jpg
0,images/validation/angry/13978.jpg
0,images/train/angry/248.jpg
0,images/train/angry/34535.jpg
0,images/train/angry/29282.jpg
0,images/train/angry/1268.jpg
0,images/train/angry/19173.jpg
0,images/train/angry/33034.jpg
0,images/train/angry/11011.jpg
0,images/train/angry/29851.jpg
0,images/train/angry/33048.jpg
0,images/train/angry/90.jpg
0,images/train/angry/716.jpg
0,images/train/angry/8749.jpg
0,images/validation/angry/30004.jpg
0,images/validation/angry/24660.jpg
0,images/train/angry/17090.jpg
0,images/train/angry/22605.jpg
0,images/train/angry/13125.jpg
0,images/train/angry/35651.jpg
0,images/train/angry/31210.jpg
0,images/train/angry/22425.jpg
0,images/train/angry/9566.jpg
0,images/train/angry/20297.jpg
0,images/train/angry/27991.jpg
0,images/train/angry/22475.jpg
0,images/train/angry/197.jpg
0,images/train/angry/17442.jpg
0,images/train/angry/25060.jpg
0,images/train/angry/10831.jpg
0,images/train/angry/9196.jpg
0,images/train/angry/23904.jpg
0,images/train/angry/24377.jpg
0,images/train/angry/35544.jpg
0,images/train/angry/677.jpg
0,images/train/angry/7587.jpg
0,images/train/angry/33654.jpg
0,images/train/angry/16295.jpg
0,images/train/angry/24006.jpg
0,images/validation/angry/4616.jpg
0,images/train/angry/7011.jpg
0,images/train/angry/18078.jpg
0,images/validation/angry/30509.jpg
0,images/train/angry/28092.jpg
0,images/train/angry/28389.jpg
0,images/train/angry/2823.jpg
0,images/validation/angry/30584.jpg
0,images/validation/angry/2142.jpg
0,images/train/angry/18338.jpg
0,images/validation/angry/35041.jpg
0,images/train/angry/27653.jpg
0,images/train/angry/17139.jpg
0,images/train/angry/15763.jpg
0,images/train/angry/33827.jpg
0,images/train/angry/8472.jpg
0,images/validation/angry/23246.jpg
0,images/train/angry/14599.jpg
0,images/train/angry/15594.jpg
0,images/train/angry/29810.jpg
0,images/train/angry/30479.jpg
0,images/train/angry/5679.jpg
0,images/train/angry/32017.jpg
0,images/train/angry/2505.jpg
0,images/train/angry/963.jpg
0,images/train/angry/19456.jpg
0,images/train/angry/32635.jpg
0,images/train/angry/3787.jpg
0,images/validation/angry/18983.jpg
0,images/train/angry/23529.jpg
0,images/validation/angry/608.jpg
0,images/train/angry/27234.jpg
0,images/validation/angry/7729.jpg
0,images/train/angry/26256.jpg
0,images/train/angry/26301.jpg
0,images/train/angry/23629.jpg
0,images/train/angry/7358.jpg
0,images/train/angry/2525.jpg
0,images/validation/angry/2194.jpg
0,images/train/angry/10378.jpg
0,images/train/angry/34544.jpg
0,images/train/angry/13951.jpg
0,images/train/angry/25783.jpg
0,images/train/angry/5937.jpg
0,images/validation/angry/4637.jpg
0,images/train/angry/10984.jpg
0,images/train/angry/5486.jpg
0,images/train/angry/33036.jpg
0,images/train/angry/32907.jpg
0,images/train/angry/26764.jpg
0,images/train/angry/17967.jpg
0,images/train/angry/1595.jpg
0,images/train/angry/9239.jpg
0,images/train/angry/29171.jpg
0,images/train/angry/20743.jpg
0,images/train/angry/35368.jpg
0,images/train/angry/9851.jpg
0,images/train/angry/17500.jpg
0,images/train/angry/34398.jpg
0,images/train/angry/6442.jpg
0,images/validation/angry/10702.jpg
0,images/validation/angry/251.jpg
0,images/train/angry/28821.jpg
0,images/validation/angry/34620.jpg
0,images/validation/angry/14438.jpg
0,images/train/angry/12693.jpg
0,images/train/angry/20885.jpg
0,images/train/angry/35618.jpg
0,images/train/angry/17140.jpg
0,images/train/angry/6929.jpg
0,images/train/angry/15413.jpg
0,images/train/angry/24030.jpg
0,images/train/angry/31564.jpg
0,images/train/angry/33114.jpg
0,images/train/angry/22213.jpg
0,images/train/angry/22234.jpg
0,images/train/angry/28289.jpg
0,images/train/angry/28193.jpg
0,images/train/angry/18184.jpg
0,images/validation/angry/10839.jpg
0,images/train/angry/1847.jpg
0,images/train/angry/393.jpg
0,images/train/angry/2354.jpg
0,images/train/angry/35344.jpg
0,images/train/angry/34253.jpg
0,images/train/angry/34204.jpg
0,images/train/angry/14826.jpg
0,images/train/angry/32211.jpg
0,images/train/angry/7046.jpg
0,images/validation/angry/1994.jpg
0,images/validation/angry/24184.jpg
0,images/train/angry/9234.jpg
0,images/train/angry/26574.jpg
0,images/validation/angry/12695.jpg
0,images/validation/angry/27054.jpg
0,images/train/angry/8272.jpg
0,images/train/angry/28134.jpg
0,images/train/angry/2185.jpg
0,images/train/angry/12585.jpg
0,images/train/angry/32803.jpg
0,images/validation/angry/25811.jpg
0,images/train/angry/31948.jpg
0,images/train/angry/4322.jpg
0,images/train/angry/13768.jpg
0,images/train/angry/23578.jpg
0,images/train/angry/32240.jpg
0,images/train/angry/22253.jpg
0,images/validation/angry/35884.jpg
0,images/train/angry/35522.jpg
0,images/train/angry/28641.jpg
0,images/train/angry/11898.jpg
0,images/validation/angry/26845.jpg
0,images/validation/angry/13607.jpg
0,images/train/angry/7377.jpg
0,images/train/angry/7004.jpg
0,images/train/angry/16626.jpg
0,images/train/angry/32881.jpg
0,images/train/angry/35611.jpg
0,images/train/angry/19243.jpg
0,images/train/angry/7248.jpg
0,images/train/angry/18935.jpg
0,images/validation/angry/34184.jpg
0,images/train/angry/26768.jpg
0,images/train/angry/28414.jpg
0,images/train/angry/33238.jpg
0,images/validation/angry/34596.jpg
0,images/train/angry/28128.jpg
0,images/train/angry/4038.jpg
0,images/train/angry/31921.jpg
0,images/train/angry/12675.jpg
0,images/train/angry/19762.jpg
0,images/train/angry/22770.jpg
0,images/validation/angry/23488.jpg
0,images/train/angry/18293.jpg
0,images/train/angry/7862.jpg
0,images/train/angry/23556.jpg
0,images/validation/angry/32278.jpg
0,images/train/angry/14773.jpg
0,images/train/angry/29682.jpg
0,images/train/angry/15726.jpg
0,images/validation/angry/5317.jpg
0,images/train/angry/17981.jpg
0,images/train/angry/8278.jpg
0,images/train/angry/26331.jpg
0,images/train/angry/18375.jpg
0,images/train/angry/7363.jpg
0,images/train/angry/9956.jpg
0,images/train/angry/126.jpg
0,images/train/angry/22024.jpg
0,images/train/angry/29325.jpg
0,images/train/angry/19410.jpg
0,images/validation/angry/29931.jpg
0,images/train/angry/12404.jpg
0,images/validation/angry/23532.jpg
0,images/train/angry/21271.jpg
0,images/train/angry/7656.jpg
0,images/train/angry/29053.jpg
0,images/train/angry/31611.jpg
0,images/train/angry/22489.jpg
0,images/train/angry/2289.jpg
0,images/train/angry/18032.jpg
0,images/train/angry/30246.jpg
0,images/train/angry/15962.jpg
0,images/train/angry/12316.jpg
0,images/train/angry/1299.jpg
0,images/train/angry/10242.jpg
0,images/train/angry/5505.jpg
0,images/train/angry/9398.jpg
0,images/train/angry/8286.jpg
0,images/train/angry/15464.jpg
0,images/validation/angry/20686.jpg
0,images/train/angry/429.jpg
0,images/train/angry/19655.jpg
0,images/validation/angry/6561.jpg
0,images/train/angry/34745.jpg
0,images/train/angry/2148.jpg
0,images/train/angry/34210.jpg
0,images/train/angry/8961.jpg
0,images/train/angry/28556.jpg
0,images/train/angry/2903.jpg
0,images/train/angry/22641.jpg
0,images/validation/angry/4384.jpg
0,images/train/angry/4405.jpg
0,images/validation/angry/28058.jpg
0,images/train/angry/34405.jpg
0,images/train/angry/3448.jpg
0,images/train/angry/22821.jpg
0,images/validation/angry/34778.jpg
0,images/train/angry/30384.jpg
0,images/train/angry/14095.jpg
0,images/train/angry/12432.jpg
0,images/train/angry/5829.jpg
0,images/train/angry/27372.jpg
0,images/train/angry/29675.jpg
0,images/validation/angry/21865.jpg
0,images/validation/angry/5432.jpg
0,images/validation/angry/7919.jpg
0,images/train/angry/12110.jpg
0,images/train/angry/2201.jpg
0,images/train/angry/10814.jpg
0,images/train/angry/29149.jpg
0,images/train/angry/3091.jpg
0,images/validation/angry/29669.jpg
0,images/train/angry/26391.jpg
0,images/validation/angry/18050.jpg
0,images/train/angry/26549.jpg
0,images/validation/angry/29414.jpg
0,images/train/angry/18892.jpg
0,images/train/angry/2656.jpg
0,images/validation/angry/11017.jpg
0,images/train/angry/23652.jpg
0,images/train/angry/4085.jpg
0,images/train/angry/34383.jpg
0,images/train/angry/16894.jpg
0,images/train/angry/18570.jpg
0,images/train/angry/31103.jpg
0,images/train/angry/15089.jpg
0,images/validation/angry/11200.jpg
0,images/validation/angry/13514.jpg
0,images/train/angry/26387.jpg
0,images/train/angry/28263.jpg
0,images/train/angry/24716.jpg
0,images/train/angry/9535.jpg
0,images/validation/angry/11186.jpg
0,images/train/angry/28705.jpg
0,images/train/angry/1066.jpg
0,images/train/angry/4271.jpg
0,images/validation/angry/21541.jpg
0,images/train/angry/3551.jpg
0,images/train/angry/1108.jpg
0,images/validation/angry/21512.jpg
0,images/train/angry/30470.jpg
0,images/validation/angry/26900.jpg
0,images/train/angry/12783.jpg
0,images/train/angry/22877.jpg
0,images/train/angry/31120.jpg
0,images/train/angry/34727.jpg
0,images/train/angry/17856.jpg
0,images/train/angry/4651.jpg
0,images/train/angry/24331.jpg
0,images/train/angry/21370.jpg
0,images/train/angry/9068.jpg
0,images/train/angry/3708.jpg
0,images/train/angry/7921.jpg
0,images/train/angry/16884.jpg
0,images/train/angry/18158.jpg
0,images/train/angry/18369.jpg
0,images/train/angry/20628.jpg
0,images/validation/angry/12842.jpg
0,images/train/angry/1267.jpg
0,images/train/angry/4717.jpg
0,images/train/angry/11205.jpg
0,images/validation/angry/34474.jpg
0,images/train/angry/11411.jpg
0,images/train/angry/31261.jpg
0,images/train/angry/18551.jpg
0,images/train/angry/29341.jpg
0,images/train/angry/6498.jpg
0,images/train/angry/24344.jpg
0,images/validation/angry/28952.jpg
0,images/train/angry/12450.jpg
0,images/train/angry/13503.jpg
0,images/train/angry/5661.jpg
0,images/train/angry/15650.jpg
0,images/train/angry/7688.jpg
0,images/validation/angry/10743.jpg
0,images/validation/angry/19477.jpg
0,images/train/angry/23812.jpg
0,images/train/angry/18781.jpg
0,images/validation/angry/8000.jpg
0,images/validation/angry/11400.jpg
0,images/train/angry/9530.jpg
0,images/validation/angry/13092.jpg
0,images/train/angry/31497.jpg
0,images/train/angry/8550.jpg
0,images/train/angry/355.jpg
0,images/validation/angry/13672.jpg
0,images/train/angry/3646.jpg
0,images/train/angry/33772.jpg
0,images/train/angry/2398.jpg
0,images/train/angry/18391.jpg
0,images/validation/angry/18415.jpg
0,images/train/angry/31213.jpg
0,images/validation/angry/28015.jpg
0,images/train/angry/17714.jpg
0,images/train/angry/8024.jpg
0,images/train/angry/7673.jpg
0,images/train/angry/4201.jpg
0,images/train/angry/35013.jpg
0,images/validation/angry/18593.jpg
0,images/train/angry/10889.jpg
0,images/train/angry/33351.jpg
0,images/train/angry/24650.jpg
0,images/train/angry/29950.jpg
0,images/train/angry/30317.jpg
0,images/train/angry/17633.jpg
0,images/train/angry/22678.jpg
0,images/validation/angry/24071.jpg
0,images/train/angry/33321.jpg
0,images/train/angry/1.jpg
0,images/train/angry/24152.jpg
0,images/train/angry/31221.jpg
0,images/train/angry/850.jpg
0,images/train/angry/11060.jpg
0,images/train/angry/32431.jpg
0,images/train/angry/24980.jpg
0,images/train/angry/6530.jpg
0,images/train/angry/34728.jpg
0,images/train/angry/5763.jpg
0,images/train/angry/489.jpg
0,images/validation/angry/16764.jpg
0,images/train/angry/30593.jpg
0,images/train/angry/13787.jpg
0,images/train/angry/27930.jpg
0,images/train/angry/3794.jpg
0,images/train/angry/31549.jpg
0,images/validation/angry/15725.jpg
0,images/validation/angry/18445.jpg
0,images/train/angry/34028.jpg
0,images/train/angry/31936.jpg
0,images/validation/angry/9331.jpg
0,images/train/angry/35147.jpg
0,images/train/angry/22970.jpg
0,images/validation/angry/30058.jpg
0,images/train/angry/12855.jpg
0,images/train/angry/20798.jpg
0,images/validation/angry/20532.jpg
0,images/train/angry/2179.jpg
0,images/train/angry/7417.jpg
0,images/validation/angry/26185.jpg
0,images/train/angry/3820.jpg
0,images/validation/angry/27967.jpg
0,images/train/angry/8423.jpg
0,images/train/angry/32455.jpg
0,images/validation/angry/20287.jpg
0,images/train/angry/4082.jpg
0,images/validation/angry/33301.jpg
0,images/train/angry/8017.jpg
0,images/train/angry/15160.jpg
0,images/train/angry/21646.jpg
0,images/train/angry/17935.jpg
0,images/train/angry/35069.jpg
0,images/train/angry/15926.jpg
0,images/train/angry/28162.jpg
0,images/train/angry/33356.jpg
0,images/train/angry/7489.jpg
0,images/validation/angry/18247.jpg
0,images/validation/angry/28743.jpg
0,images/train/angry/4142.jpg
0,images/validation/angry/15138.jpg
0,images/train/angry/9104.jpg
0,images/train/angry/26657.jpg
0,images/validation/angry/23085.jpg
0,images/validation/angry/1350.jpg
0,images/validation/angry/29119.jpg
0,images/train/angry/8720.jpg
0,images/train/angry/2654.jpg
0,images/train/angry/23970.jpg
0,images/validation/angry/16292.jpg
0,images/train/angry/21731.jpg
0,images/train/angry/24919.jpg
0,images/train/angry/16929.jpg
0,images/train/angry/17881.jpg
0,images/train/angry/25125.jpg
0,images/train/angry/31716.jpg
0,images/train/angry/23732.jpg
0,images/train/angry/24383.jpg
0,images/validation/angry/30458.jpg
0,images/validation/angry/32024.jpg
0,images/validation/angry/21472.jpg
0,images/train/angry/28831.jpg
0,images/train/angry/4287.jpg
0,images/validation/angry/17344.jpg
0,images/train/angry/8549.jpg
0,images/train/angry/16698.jpg
0,images/train/angry/235.jpg
0,images/train/angry/9418.jpg
0,images/train/angry/6853.jpg
0,images/train/angry/9383.jpg
0,images/train/angry/18671.jpg
0,images/train/angry/29605.jpg
0,images/validation/angry/17428.jpg
0,images/train/angry/26178.jpg
0,images/validation/angry/16659.jpg
0,images/train/angry/31253.jpg
0,images/validation/angry/29571.jpg
0,images/train/angry/13797.jpg
0,images/train/angry/28726.jpg
0,images/train/angry/4503.jpg
0,images/train/angry/3976.jpg
0,images/train/angry/9249.jpg
0,images/train/angry/26868.jpg
0,images/validation/angry/26137.jpg
0,images/train/angry/14928.jpg
0,images/train/angry/10462.jpg
0,images/train/angry/18806.jpg
0,images/train/angry/34515.jpg
0,images/train/angry/19833.jpg
0,images/validation/angry/26264.jpg
0,images/validation/angry/7261.jpg
0,images/validation/angry/27016.jpg
0,images/train/angry/31013.jpg
0,images/train/angry/16319.jpg
0,images/train/angry/28049.jpg
0,images/validation/angry/31849.jpg
0,images/train/angry/8858.jpg
0,images/train/angry/16948.jpg
0,images/train/angry/29933.jpg
0,images/train/angry/7914.jpg
0,images/validation/angry/11467.jpg
